discard_id,kyoku_id,hanchan_id,kyoku_info,player_rel_seat,player_name,discard_tile_136,discard_tile_37_text,tsumogiri_flag,discard_epoch_s,thinking_time_ms,thinking_time_before_reach_ms,lagged,lag_delay_ms,seat0_hand_tiles_136_json,seat1_hand_tiles_136_json,seat2_hand_tiles_136_json,seat3_hand_tiles_136_json,seat0_hand_tiles_37_text,seat1_hand_tiles_37_text,seat2_hand_tiles_37_text,seat3_hand_tiles_37_text,shanten_after_discard,shanten_normal_after_discard,shanten_chiitoitsu_after_discard,wait_tiles_after_discard_mspz,ryanmen_fixed_flag,pystyle_top1_tile_37_text,pystyle_top1_expected_value_text,pystyle_top2_tile_37_text,pystyle_top2_expected_value_text,pystyle_top3_tile_37_text,pystyle_top3_expected_value_text
20260409115526_0100_021,20260409115526_0100,20260409115526,0100,0,s6u,33,9m,tsumogiri,1775703643,2783.808,,0,,"[30,81,67,83,93,60,22,92,7,1,98,102,15,33]",,,,124689m 78p 336678s,,,,2,2,4,,0,9m,1212pt,6s,1140pt,4m,1105pt
20260409115526_0100_022,20260409115526_0100,20260409115526,0100,1,SweetBit,34,9m,tedashi,1775703649,5490.894,,1,2358.979,"[30,81,67,83,93,60,22,92,7,1,98,102,15]",,,,12468m 78p 336678s,,,,,,,,,,,,,,
20260409115526_0100_023,20260409115526_0100,20260409115526,0100,2,ff2,116,3z,risekichu_hokan_tsumogiri,1775703653,2017.164,,0,,"[30,81,67,83,93,60,22,92,7,1,98,102,15]",,,,12468m 78p 336678s,,,,,,,,,,,,,,
20260409115526_0100_024,20260409115526_0100,20260409115526,0100,3,不会配平,68,9p,risekichu_hokan_tsumogiri,1775703655,1549.658,,6,201.072,"[30,81,67,83,93,60,22,92,7,1,98,102,15]",,,,12468m 78p 336678s,,,,,,,,,,,,,,
20260409115526_0100_025,20260409115526_0100,20260409115526,0100,0,s6u,93,6s,tedashi,1775703663,8298.374,,1,2006.098,"[30,81,67,83,93,60,22,92,7,1,98,102,15,70]",,,,12468m 789p 336678s,,,,1,1,4,,0,6s,1370pt,4m,1334pt,8m,1181pt
20260409115526_0100_026,20260409115526_0100,20260409115526,0100,1,SweetBit,55,5p,tedashi,1775703672,1082.813,5693.205,2,9992.859,"[30,81,67,83,60,22,92,7,1,98,102,15,70]",,,,12468m 789p 33678s,,,,,,,,,,,,,,
20260409115526_0100_027,20260409115526_0100,20260409115526,0100,2,ff2,127,5z,tedashi,1775703683,1025.844,,0,,"[30,81,67,83,60,22,92,7,1,98,102,15,70]",,,,12468m 789p 33678s,,,,,,,,,,,,,,
20260409115526_0100_028,20260409115526_0100,20260409115526,0100,3,不会配平,123,4z,tedashi,1775703687,3663.192,,1,2661.373,"[30,81,67,83,60,22,92,7,1,98,102,15,70]",,,,12468m 789p 33678s,,,,,,,,,,,,,,
20260409115526_0100_029,20260409115526_0100,20260409115526,0100,2,ff2,128,6z,tedashi,1775703690,1082.863,,0,,"[30,81,67,83,60,22,92,7,1,98,102,15,70]",,,,12468m 789p 33678s,,,,,,,,,,,,,,
20260409115526_0100_030,20260409115526_0100,20260409115526,0100,3,不会配平,122,4z,tedashi,1775703691,1657.696,,0,,"[30,81,67,83,60,22,92,7,1,98,102,15,70]",,,,12468m 789p 33678s,,,,,,,,,,,,,,
20260409115526_0100_031,20260409115526_0100,20260409115526,0100,0,s6u,119,3z,tsumogiri,1775703696,4683.902,,0,,"[30,81,67,83,60,22,92,7,1,98,102,15,70,119]",,,,12468m 789p 33678s 3z,,,,1,1,5,,0,3z,1434pt,4m,1315pt,8m,1116pt
20260409115526_0100_032,20260409115526_0100,20260409115526,0100,1,SweetBit,8,3m,risekichu_hokan_tsumogiri,1775703697,849.635,,1,1378.241,"[30,81,67,83,60,22,92,7,1,98,102,15,70]",,,,12468m 789p 33678s,,,,,,,,,,,,,,
20260409115526_0100_033,20260409115526_0100,20260409115526,0100,2,ff2,131,6z,risekichu_hokan_tsumogiri,1775703699,1050.235,,0,,"[30,81,67,83,60,22,92,7,1,98,102,15,70]",,,,12468m 789p 33678s,,,,,,,,,,,,,,
20260409115526_0100_034,20260409115526_0100,20260409115526,0100,3,不会配平,10,3m,tedashi,1775703701,1476.529,,6,196.3,"[30,81,67,83,60,22,92,7,1,98,102,15,70]",,,,12468m 789p 33678s,,,,,,,,,,,,,,
20260409115526_0100_035,20260409115526_0100,20260409115526,0100,0,s6u,117,3z,tsumogiri,1775703704,2761.201,,0,,"[30,81,67,83,60,22,92,7,1,98,102,15,70,117]",,,,12468m 789p 33678s 3z,,,,1,1,5,,0,3z,898pt,4m,802pt,8m,634pt
20260409115526_0100_036,20260409115526_0100,20260409115526,0100,1,SweetBit,77,2s,risekichu_hokan_tsumogiri,1775703704,840.103,,0,,"[30,81,67,83,60,22,92,7,1,98,102,15,70]",,,,12468m 789p 33678s,,,,,,,,,,,,,,
20260409115526_0100_037,20260409115526_0100,20260409115526,0100,2,ff2,78,2s,risekichu_hokan_tsumogiri,1775703706,1716.73,,1,1564.298,"[30,81,67,83,60,22,92,7,1,98,102,15,70]",,,,12468m 789p 33678s,,,,,,,,,,,,,,
20260409115526_0100_038,20260409115526_0100,20260409115526,0100,3,不会配平,79,2s,tedashi,1775703713,4936.191,,0,,"[30,81,67,83,60,22,92,7,1,98,102,15,70]",,,,12468m 789p 33678s,,,,,,,,,,,,,,
20260409115526_0100_039,20260409115526_0100,20260409115526,0100,0,s6u,67,8p,tedashi,1775703725,12554.614,,0,,"[30,81,67,83,60,22,92,7,1,98,102,15,70,90]",,,,12468m 789p 335678s,,,,1,1,5,,0,5s,801pt,4m,787pt,8s,784pt
20260409115526_0100_040,20260409115526_0100,20260409115526,0100,1,SweetBit,39,1p,risekichu_hokan_tsumogiri,1775703726,836.293,,1,1769.785,"[30,81,83,60,22,92,7,1,98,102,15,70,90]",,,,12468m 79p 335678s,,,,,,,,,,,,,,
20260409115526_0100_041,20260409115526_0100,20260409115526,0100,2,ff2,101,8s,risekichu_hokan_tsumogiri,1775703729,1145.869,,1,1154.706,"[30,81,83,60,22,92,7,1,98,102,15,70,90]",,,,12468m 79p 335678s,,,,,,,,,,,,,,
20260409115526_0100_042,20260409115526_0100,20260409115526,0100,3,不会配平,38,1p,tedashi,1775703731,1287.168,,0,,"[30,81,83,60,22,92,7,1,98,102,15,70,90]",,,,12468m 79p 335678s,,,,,,,,,,,,,,
20260409115526_0100_043,20260409115526_0100,20260409115526,0100,0,s6u,70,9p,tedashi,1775703739,7423.318,,0,,"[30,81,83,60,22,92,7,1,98,102,15,70,90,31]",,,,124688m 79p 335678s,,,,2,2,4,,0,9p,258pt,1m,256pt,4m,248pt
20260409115526_0100_044,20260409115526_0100,20260409115526,0100,1,SweetBit,56,6p,risekichu_hokan_tsumogiri,1775703740,889.193,,0,,"[30,81,83,60,22,92,7,1,98,102,15,90,31]",,,,124688m 7p 335678s,,,,,,,,,,,,,,
20260409115526_0100_045,20260409115526_0100,20260409115526,0100,2,ff2,35,9m,risekichu_hokan_tsumogiri,1775703741,1731.009,,0,,"[30,81,83,60,22,92,7,1,98,102,15,90,31]",,,,124688m 7p 335678s,,,,,,,,,,,,,,
20260409115526_0100_046,20260409115526_0100,20260409115526,0100,3,不会配平,57,6p,tedashi,1775703743,1431.57,,0,,"[30,81,83,60,22,92,7,1,98,102,15,90,31]",,,,124688m 7p 335678s,,,,,,,,,,,,,,
20260409115526_0100_047,20260409115526_0100,20260409115526,0100,0,s6u,22,6m,tedashi,1775703750,7032.866,,0,,"[30,81,83,60,22,92,7,1,98,102,15,90,31,18]",,,,1245688m 7p 335678s,,,,1,1,4,,0,7p,588pt,3s,505pt,1m,484pt
20260409115526_0100_048,20260409115526_0100,20260409115526,0100,1,SweetBit,73,1s,risekichu_hokan_tsumogiri,1775703751,866.106,,0,,"[30,81,83,60,92,7,1,98,102,15,90,31,18]",,,,124588m 7p 335678s,,,,,,,,,,,,,,
20260409115526_0100_049,20260409115526_0100,20260409115526,0100,2,ff2,113,2z,risekichu_hokan_tsumogiri,1775703752,1703.138,,0,,"[30,81,83,60,92,7,1,98,102,15,90,31,18]",,,,124588m 7p 335678s,,,,,,,,,,,,,,
20260409115526_0100_050,20260409115526_0100,20260409115526,0100,3,不会配平,132,7z,risekichu_hokan_tsumogiri,1775703755,2662.369,,0,,"[30,81,83,60,92,7,1,98,102,15,90,31,18]",,,,124588m 7p 335678s,,,,,,,,,,,,,,
20260409115526_0100_051,20260409115526_0100,20260409115526,0100,0,s6u,18,5m,tedashi,1775703758,2988.611,,0,,"[30,81,83,60,92,7,1,98,102,15,90,31,18,109]",,,,124588m 7p 335678s 1z,,,,2,2,4,,0,1z,96pt,7p,95pt,3s,68pt
20260409115526_0100_052,20260409115526_0100,20260409115526,0100,1,SweetBit,71,9p,risekichu_hokan_tsumogiri,1775703759,855.641,,0,,"[30,81,83,60,92,7,1,98,102,15,90,31,109]",,,,12488m 7p 335678s 1z,,,,,,,,,,,,,,
20260409115526_0100_053,20260409115526_0100,20260409115526,0100,2,ff2,135,7z,risekichu_hokan_tsumogiri,1775703761,1943.875,,0,,"[30,81,83,60,92,7,1,98,102,15,90,31,109]",,,,12488m 7p 335678s 1z,,,,,,,,,,,,,,
20260409115526_0100_054,20260409115526_0100,20260409115526,0100,3,不会配平,100,8s,tedashi,1775703767,5625.066,,6,212.6,"[30,81,83,60,92,7,1,98,102,15,90,31,109]",,,,12488m 7p 335678s 1z,,,,,,,,,,,,,,
20260409115526_0100_055,20260409115526_0100,20260409115526,0100,0,s6u,31,8m,tedashi,1775703768,1717.212,,0,,"[30,81,83,60,92,7,1,98,102,15,90,31,109,89]",,,,12488m 7p 3355678s 1z,,,,2,2,3,,0,1z,67pt,7p,66pt,4m,65pt
20260409115526_0100_056,20260409115526_0100,20260409115526,0100,1,SweetBit,53,5p,risekichu_hokan_tsumogiri,1775703769,855.121,,0,,"[30,81,83,60,92,7,1,98,102,15,90,109,89]",,,,1248m 7p 3355678s 1z,,,,,,,,,,,,,,
20260409115526_0200_000,20260409115526_0200,20260409115526,0200,0,s6u,122,4z,tedashi,1775703785,,,0,,"[62,134,66,100,70,23,122,43,112,53,81,95,19,13]",,,,456m 25789p 368s 247z,,,,3,3,6,,0,,,,,,
20260409115526_0200_001,20260409115526_0200,20260409115526,0200,1,SweetBit,120,4z,tedashi,1775703793,8284.851,,0,,"[62,134,66,100,70,23,43,112,53,81,95,19,13]",,,,456m 25789p 368s 27z,,,,,,,,,,,,,,
20260409115526_0200_002,20260409115526_0200,20260409115526,0200,2,ff2,0,1m,tedashi,1775703795,1889.752,,1,1301.809,"[62,134,66,100,70,23,43,112,53,81,95,19,13]",,,,456m 25789p 368s 27z,,,,,,,,,,,,,,
20260409115526_0200_003,20260409115526_0200,20260409115526,0200,3,不会配平,110,1z,tedashi,1775703797,811.108,,0,,"[62,134,66,100,70,23,43,112,53,81,95,19,13]",,,,456m 25789p 368s 27z,,,,,,,,,,,,,,
20260409115526_0200_004,20260409115526_0200,20260409115526,0200,0,s6u,112,2z,tedashi,1775703800,3001.885,,0,,"[62,134,66,100,70,23,43,112,53,81,95,19,13,27]",,,,4567m 25789p 368s 27z,,,,3,3,6,,0,,,,,,
20260409115526_0200_005,20260409115526_0200,20260409115526,0200,1,SweetBit,68,9p,tedashi,1775703802,1888.02,,0,,"[62,134,66,100,70,23,43,53,81,95,19,13,27]",,,,4567m 25789p 368s 7z,,,,,,,,,,,,,,
20260409115526_0200_006,20260409115526_0200,20260409115526,0200,2,ff2,104,9s,tedashi,1775703804,2681.218,,0,,"[62,134,66,100,70,23,43,53,81,95,19,13,27]",,,,4567m 25789p 368s 7z,,,,,,,,,,,,,,
20260409115526_0200_007,20260409115526_0200,20260409115526,0200,3,不会配平,79,2s,risekichu_hokan_tsumogiri,1775703806,1464.924,,0,,"[62,134,66,100,70,23,43,53,81,95,19,13,27]",,,,4567m 25789p 368s 7z,,,,,,,,,,,,,,
20260409115526_0200_008,20260409115526_0200,20260409115526,0200,0,s6u,134,7z,tedashi,1775703808,2310.729,,2,1173.594,"[62,134,66,100,70,23,43,53,81,95,19,13,27,86]",,,,4567m 25789p 3468s 7z,,,,2,2,6,,0,,,,,,
20260409115526_0200_009,20260409115526_0200,20260409115526,0200,3,不会配平,31,8m,tedashi,1775703810,524.843,,1,852.823,"[62,66,100,70,23,43,53,81,95,19,13,27,86]",,,,4567m 25789p 3468s,,,,,,,,,,,,,,
20260409115526_0200_010,20260409115526_0200,20260409115526,0200,0,s6u,43,2p,tedashi,1775703813,2089.527,,1,1049.877,"[62,66,100,70,23,43,53,81,95,19,13,27,86,26]",,,,45677m 25789p 3468s,,,,1,1,5,,0,,,,,,
20260409115526_0200_011,20260409115526_0200,20260409115526,0200,1,SweetBit,2,1m,tedashi,1775703817,2933.125,,0,,"[62,66,100,70,23,53,81,95,19,13,27,86,26]",,,,45677m 5789p 3468s,,,,,,,,,,,,,,
20260409115526_0200_012,20260409115526_0200,20260409115526,0200,2,ff2,121,4z,risekichu_hokan_tsumogiri,1775703819,2528.205,,0,,"[62,66,100,70,23,53,81,95,19,13,27,86,26]",,,,45677m 5789p 3468s,,,,,,,,,,,,,,
20260409115526_0200_013,20260409115526_0200,20260409115526,0200,3,不会配平,45,3p,risekichu_hokan_tsumogiri,1775703823,3294.455,,0,,"[62,66,100,70,23,53,81,95,19,13,27,86,26]",,,,45677m 5789p 3468s,,,,,,,,,,,,,,
20260409115526_0200_014,20260409115526_0200,20260409115526,0200,0,s6u,53,5p,tedashi,1775703825,623.408,1836.62,0,,"[62,66,100,70,23,53,81,95,19,13,27,86,26,77]",,,,45677m 5789p 23468s,,,,0,0,5,7s,0,,,,,,
20260409115526_0200_015,20260409115526_0200,20260409115526,0200,1,SweetBit,132,7z,tedashi,1775703828,3040.881,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_016,20260409115526_0200,20260409115526,0200,2,ff2,55,5p,tedashi,1775703830,2303.53,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_017,20260409115526_0200,20260409115526,0200,3,不会配平,71,9p,tedashi,1775703834,3458.991,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_018,20260409115526_0200,20260409115526,0200,0,s6u,84,4s,tsumogiri,1775703835,694.267,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77,84]",,,,45677m 789p 234468s,,,,0,0,4,7s,0,,,,,,
20260409115526_0200_019,20260409115526_0200,20260409115526,0200,1,SweetBit,111,1z,tedashi,1775703842,7092.314,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_020,20260409115526_0200,20260409115526,0200,2,ff2,42,2p,tedashi,1775703843,1664.665,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_021,20260409115526_0200,20260409115526,0200,3,不会配平,69,9p,risekichu_hokan_tsumogiri,1775703845,1594.178,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_022,20260409115526_0200,20260409115526,0200,0,s6u,114,2z,tsumogiri,1775703846,696.476,,1,4642.246,"[62,66,100,70,23,81,95,19,13,27,86,26,77,114]",,,,45677m 789p 23468s 2z,,,,0,0,5,7s,0,,,,,,
20260409115526_0200_023,20260409115526_0200,20260409115526,0200,1,SweetBit,115,2z,tedashi,1775703853,2316.712,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_024,20260409115526_0200,20260409115526,0200,2,ff2,41,2p,tedashi,1775703854,1692.054,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_025,20260409115526_0200,20260409115526,0200,3,不会配平,46,3p,risekichu_hokan_tsumogiri,1775703859,5016.638,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_026,20260409115526_0200,20260409115526,0200,0,s6u,7,2m,tsumogiri,1775703860,709.498,,1,3285.45,"[62,66,100,70,23,81,95,19,13,27,86,26,77,7]",,,,245677m 789p 23468s,,,,0,0,5,7s,0,,,,,,
20260409115526_0200_027,20260409115526_0200,20260409115526,0200,1,SweetBit,113,2z,tedashi,1775703865,1326.112,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_028,20260409115526_0200,20260409115526,0200,2,ff2,85,4s,tedashi,1775703868,2958.524,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_029,20260409115526_0200,20260409115526,0200,3,不会配平,4,2m,tedashi,1775703870,2520.269,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_030,20260409115526_0200,20260409115526,0200,0,s6u,126,5z,tsumogiri,1775703871,705.962,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77,126]",,,,45677m 789p 23468s 5z,,,,0,0,5,7s,0,,,,,,
20260409115526_0200_031,20260409115526_0200,20260409115526,0200,1,SweetBit,125,5z,tedashi,1775703875,4559.283,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_032,20260409115526_0200,20260409115526,0200,2,ff2,124,5z,tedashi,1775703878,2367.726,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_033,20260409115526_0200,20260409115526,0200,3,不会配平,107,9s,tedashi,1775703880,2408.795,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_034,20260409115526_0200,20260409115526,0200,0,s6u,40,2p,tsumogiri,1775703881,692.957,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77,40]",,,,45677m 2789p 23468s,,,,0,0,5,7s,0,,,,,,
20260409115526_0200_035,20260409115526_0200,20260409115526,0200,1,SweetBit,74,1s,tedashi,1775703885,4331.127,,1,1543.214,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_036,20260409115526_0200,20260409115526,0200,2,ff2,72,1s,tedashi,1775703888,1314.087,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_037,20260409115526_0200,20260409115526,0200,3,不会配平,63,7p,tedashi,1775703896,8448.805,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_038,20260409115526_0200,20260409115526,0200,0,s6u,29,8m,tsumogiri,1775703897,685.883,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77,29]",,,,456778m 789p 23468s,,,,0,0,5,7s,0,,,,,,
20260409115526_0200_039,20260409115526_0200,20260409115526,0200,1,SweetBit,5,2m,tedashi,1775703902,5043.104,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_040,20260409115526_0200,20260409115526,0200,2,ff2,28,8m,tedashi,1775703904,1606.133,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_041,20260409115526_0200,20260409115526,0200,3,不会配平,60,7p,tedashi,1775703905,1371.199,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_042,20260409115526_0200,20260409115526,0200,0,s6u,94,6s,tsumogiri,1775703906,693.871,,1,3366.121,"[62,66,100,70,23,81,95,19,13,27,86,26,77,94]",,,,45677m 789p 234668s,,,,0,0,4,7s,0,,,,,,
20260409115526_0200_043,20260409115526_0200,20260409115526,0200,1,SweetBit,6,2m,tedashi,1775703913,3263.297,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_044,20260409115526_0200,20260409115526,0200,2,ff2,92,6s,tedashi,1775703915,2550.099,,1,1223.748,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0200_045,20260409115526_0200,20260409115526,0200,3,不会配平,99,7s,risekichu_hokan_tsumogiri,1775703917,1099.258,,0,,"[62,66,100,70,23,81,95,19,13,27,86,26,77]",,,,45677m 789p 23468s,,,,,,,,,,,,,,
20260409115526_0201_000,20260409115526_0201,20260409115526,0201,0,s6u,39,1p,tedashi,1775703929,,,0,,"[39,9,77,30,53,88,49,133,51,90,10,99,83,102]",,,,338m 1445p 23r5578s 7z,,,,3,3,3,,0,,,,,,
20260409115526_0201_001,20260409115526_0201,20260409115526,0201,1,SweetBit,104,9s,tedashi,1775703934,4950.247,,0,,"[9,77,30,53,88,49,133,51,90,10,99,83,102]",,,,338m 445p 23r5578s 7z,,,,,,,,,,,,,,
20260409115526_0201_002,20260409115526_0201,20260409115526,0201,2,ff2,115,2z,tedashi,1775703938,3310.129,,0,,"[9,77,30,53,88,49,133,51,90,10,99,83,102]",,,,338m 445p 23r5578s 7z,,,,,,,,,,,,,,
20260409115526_0201_003,20260409115526_0201,20260409115526,0201,3,不会配平,2,1m,tedashi,1775703939,1366.356,,0,,"[9,77,30,53,88,49,133,51,90,10,99,83,102]",,,,338m 445p 23r5578s 7z,,,,,,,,,,,,,,
20260409115526_0201_004,20260409115526_0201,20260409115526,0201,0,s6u,133,7z,tedashi,1775703944,5165.462,,0,,"[9,77,30,53,88,49,133,51,90,10,99,83,102,81]",,,,338m 445p 233r5578s 7z,,,,2,3,2,,0,7z,2896pt,8m,2866pt,2s,2339pt
20260409115526_0201_005,20260409115526_0201,20260409115526,0201,1,SweetBit,36,1p,tedashi,1775703950,5979.452,,0,,"[9,77,30,53,88,49,51,90,10,99,83,102,81]",,,,338m 445p 233r5578s,,,,,,,,,,,,,,
20260409115526_0201_006,20260409115526_0201,20260409115526,0201,2,ff2,128,6z,tedashi,1775703956,6236.866,,0,,"[9,77,30,53,88,49,51,90,10,99,83,102,81]",,,,338m 445p 233r5578s,,,,,,,,,,,,,,
20260409115526_0201_007,20260409115526_0201,20260409115526,0201,3,不会配平,17,5m,tedashi,1775703958,1821.814,,0,,"[9,77,30,53,88,49,51,90,10,99,83,102,81]",,,,338m 445p 233r5578s,,,,,,,,,,,,,,
20260409115526_0201_008,20260409115526_0201,20260409115526,0201,0,s6u,30,8m,tedashi,1775703962,3615.693,,2,2055.084,"[9,77,30,53,88,49,51,90,10,99,83,102,81,62]",,,,338m 4457p 233r5578s,,,,2,3,2,,0,8m,2770pt,7p,2770pt,8s,2299pt
20260409115526_0201_009,20260409115526_0201,20260409115526,0201,1,SweetBit,42,2p,tedashi,1775703965,998.691,,0,,"[9,77,53,88,49,51,90,10,99,83,102,81,62]",,,,33m 4457p 233r5578s,,,,,,,,,,,,,,
20260409115526_0201_010,20260409115526_0201,20260409115526,0201,2,ff2,132,7z,risekichu_hokan_tsumogiri,1775703966,1497.766,,0,,"[9,77,53,88,49,51,90,10,99,83,102,81,62]",,,,33m 4457p 233r5578s,,,,,,,,,,,,,,
20260409115526_0201_011,20260409115526_0201,20260409115526,0201,3,不会配平,22,6m,risekichu_hokan_tsumogiri,1775703968,1587.626,,0,,"[9,77,53,88,49,51,90,10,99,83,102,81,62]",,,,33m 4457p 233r5578s,,,,,,,,,,,,,,
20260409115526_0201_012,20260409115526_0201,20260409115526,0201,0,s6u,62,7p,tedashi,1775703972,3533.11,,1,1067.678,"[9,77,53,88,49,51,90,10,99,83,102,81,62,84]",,,,33m 4457p 2334r5578s,,,,2,2,2,,0,7p,6013pt,4p,5880pt,5s,5787pt
20260409115526_0201_013,20260409115526_0201,20260409115526,0201,1,SweetBit,134,7z,tedashi,1775703975,2624.547,,0,,"[9,77,53,88,49,51,90,10,99,83,102,81,84]",,,,33m 445p 2334r5578s,,,,,,,,,,,,,,
20260409115526_0201_014,20260409115526_0201,20260409115526,0201,2,ff2,40,2p,tedashi,1775703978,2343.528,,0,,"[9,77,53,88,49,51,90,10,99,83,102,81,84]",,,,33m 445p 2334r5578s,,,,,,,,,,,,,,
20260409115526_0201_015,20260409115526_0201,20260409115526,0201,3,不会配平,24,7m,risekichu_hokan_tsumogiri,1775703979,1510.748,,0,,"[9,77,53,88,49,51,90,10,99,83,102,81,84]",,,,33m 445p 2334r5578s,,,,,,,,,,,,,,
20260409115526_0201_016,20260409115526_0201,20260409115526,0201,0,s6u,51,4p,tedashi,1775703983,3878.861,,0,,"[9,77,53,88,49,51,90,10,99,83,102,81,84,107]",,,,33m 445p 2334r55789s,,,,1,1,2,,1,4p,8271pt,5s,8232pt,3s,6699pt
20260409115526_0201_017,20260409115526_0201,20260409115526,0201,1,SweetBit,64,8p,tedashi,1775703985,2231.487,,0,,"[9,77,53,88,49,90,10,99,83,102,81,84,107]",,,,33m 45p 2334r55789s,,,,,,,,,,,,,,
20260409115526_0201_018,20260409115526_0201,20260409115526,0201,2,ff2,79,2s,tedashi,1775703991,5556.29,,0,,"[9,77,53,88,49,90,10,99,83,102,81,84,107]",,,,33m 45p 2334r55789s,,,,,,,,,,,,,,
20260409115526_0201_019,20260409115526_0201,20260409115526,0201,3,不会配平,95,6s,tedashi,1775703993,2546.824,,6,212.75,"[9,77,53,88,49,90,10,99,83,102,81,84,107]",,,,33m 45p 2334r55789s,,,,,,,,,,,,,,
20260409115526_0201_020,20260409115526_0201,20260409115526,0201,0,s6u,118,3z,tsumogiri,1775703995,1065.787,,1,4955.3,"[9,77,53,88,49,90,10,99,83,102,81,84,107,118]",,,,33m 45p 2334r55789s 3z,,,,1,1,3,,0,3z,7854pt,5s,7541pt,3s,5949pt
20260409115526_0201_021,20260409115526_0201,20260409115526,0201,3,不会配平,131,6z,tedashi,1775704000,2038.647,,0,,"[9,77,53,88,49,90,10,99,83,102,81,84,107]",,,,33m 45p 2334r55789s,,,,,,,,,,,,,,
20260409115526_0201_022,20260409115526_0201,20260409115526,0201,0,s6u,129,6z,tsumogiri,1775704002,2086.621,,0,,"[9,77,53,88,49,90,10,99,83,102,81,84,107,129]",,,,33m 45p 2334r55789s 6z,,,,1,1,3,,0,6z,8308pt,5s,8003pt,3s,6365pt
20260409115526_0201_023,20260409115526_0201,20260409115526,0201,1,SweetBit,94,6s,risekichu_hokan_tsumogiri,1775704004,1928.28,,1,828.91,"[9,77,53,88,49,90,10,99,83,102,81,84,107]",,,,33m 45p 2334r55789s,,,,,,,,,,,,,,
20260409115526_0201_024,20260409115526_0201,20260409115526,0201,2,ff2,101,8s,risekichu_hokan_tsumogiri,1775704005,1045.78,,0,,"[9,77,53,88,49,90,10,99,83,102,81,84,107]",,,,33m 45p 2334r55789s,,,,,,,,,,,,,,
20260409115526_0201_025,20260409115526_0201,20260409115526,0201,3,不会配平,135,7z,risekichu_hokan_tsumogiri,1775704008,2023.519,,0,,"[9,77,53,88,49,90,10,99,83,102,81,84,107]",,,,33m 45p 2334r55789s,,,,,,,,,,,,,,
