discard_id,kyoku_id,hanchan_id,kyoku_info,player_rel_seat,player_name,discard_tile_136,discard_tile_37_text,tsumogiri_flag,discard_epoch_s,thinking_time_ms,thinking_time_before_reach_ms,lagged,lag_delay_ms,seat0_hand_tiles_136_json,seat1_hand_tiles_136_json,seat2_hand_tiles_136_json,seat3_hand_tiles_136_json,seat0_hand_tiles_37_text,seat1_hand_tiles_37_text,seat2_hand_tiles_37_text,seat3_hand_tiles_37_text,shanten_after_discard,shanten_normal_after_discard,shanten_chiitoitsu_after_discard,wait_tiles_after_discard_mspz,ryanmen_fixed_flag
20260403195345_0100_007,20260403195345_0100,20260403195345,0100,2,Matchi,57,6p,tedashi,1775213801,2070.968,,0,,"[9,37,2,41,92,121,90,86,43,46,61,36,78]","[99,82,45,111,24,22,98,113,72,132,96,50,66]","[105,84,123,11,57,70,34,5,101,3,30,20,69,7]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",13m 112237p 2456s 4z,67m 348p 13777s 127z,1223689m 699p 489s 4z,78m 1344r55p 1r55s 15z,3,3,4,,0
20260403195345_0100_008,20260403195345_0100,20260403195345,0100,3,NoName,109,1z,risekichu_hokan_tsumogiri,1775213801,0.0,,0,,"[9,37,2,41,92,121,90,86,43,46,61,36,78]","[99,82,45,111,24,22,98,113,72,132,96,50,66]","[105,84,123,11,70,34,5,101,3,30,20,69,7]","[89,88,44,38,49,52,54,27,108,125,28,75,48,109]",13m 112237p 2456s 4z,67m 348p 13777s 127z,1223689m 99p 489s 4z,78m 1344r55p 1r55s 115z,2,2,2,,0
20260403195345_0100_009,20260403195345_0100,20260403195345,0100,0,パシフィック,121,4z,tedashi,1775213803,2470.702,,0,,"[9,37,2,41,92,121,90,86,43,46,61,36,78,130]","[99,82,45,111,24,22,98,113,72,132,96,50,66]","[105,84,123,11,70,34,5,101,3,30,20,69,7]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",13m 112237p 2456s 46z,67m 348p 13777s 127z,1223689m 99p 489s 4z,78m 1344r55p 1r55s 15z,2,2,4,,0
20260403195345_0100_010,20260403195345_0100,20260403195345,0100,1,クニエ,66,8p,tedashi,1775213806,2911.888,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,130]","[99,82,45,111,24,22,98,113,72,132,96,50,66,16]","[105,84,123,11,70,34,5,101,3,30,20,69,7]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",13m 112237p 2456s 6z,r567m 348p 13777s 127z,1223689m 99p 489s 4z,78m 1344r55p 1r55s 15z,2,2,5,,0
20260403195345_0100_011,20260403195345_0100,20260403195345,0100,2,Matchi,84,4s,tedashi,1775213810,4136.344,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,130]","[99,82,45,111,24,22,98,113,72,132,96,50,16]","[105,84,123,11,70,34,5,101,3,30,20,69,7,110]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",13m 112237p 2456s 6z,r567m 34p 13777s 127z,1223689m 99p 489s 14z,78m 1344r55p 1r55s 15z,3,3,4,,0
20260403195345_0100_012,20260403195345_0100,20260403195345,0100,3,NoName,87,4s,risekichu_hokan_tsumogiri,1775213810,0.0,,3,1372.561,"[9,37,2,41,92,90,86,43,46,61,36,78,130]","[99,82,45,111,24,22,98,113,72,132,96,50,16]","[105,123,11,70,34,5,101,3,30,20,69,7,110]","[89,88,44,38,49,52,54,27,108,125,28,75,48,87]",13m 112237p 2456s 6z,r567m 34p 13777s 127z,1223689m 99p 89s 14z,78m 1344r55p 14r55s 15z,3,3,3,,0
20260403195345_0100_013,20260403195345_0100,20260403195345,0100,0,パシフィック,130,6z,tedashi,1775213813,1322.041,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,130,124]","[99,82,45,111,24,22,98,113,72,132,96,50,16]","[105,123,11,70,34,5,101,3,30,20,69,7,110]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",13m 112237p 2456s 56z,r567m 34p 13777s 127z,1223689m 99p 89s 14z,78m 1344r55p 1r55s 15z,2,2,4,,0
20260403195345_0100_014,20260403195345_0100,20260403195345,0100,1,クニエ,113,2z,tedashi,1775213815,1831.301,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,124]","[99,82,45,111,24,22,98,113,72,132,96,50,16,33]","[105,123,11,70,34,5,101,3,30,20,69,7,110]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",13m 112237p 2456s 5z,r5679m 34p 13777s 127z,1223689m 99p 89s 14z,78m 1344r55p 1r55s 15z,2,2,5,,0
20260403195345_0100_015,20260403195345_0100,20260403195345,0100,2,Matchi,110,1z,tedashi,1775213818,3795.266,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,124]","[99,82,45,111,24,22,98,72,132,96,50,16,33]","[105,123,11,70,34,5,101,3,30,20,69,7,110,76]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",13m 112237p 2456s 5z,r5679m 34p 13777s 17z,1223689m 99p 289s 14z,78m 1344r55p 1r55s 15z,3,3,4,,0
20260403195345_0100_016,20260403195345_0100,20260403195345,0100,3,NoName,126,5z,risekichu_hokan_tsumogiri,1775213818,0.0,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,124]","[99,82,45,111,24,22,98,72,132,96,50,16,33]","[105,123,11,70,34,5,101,3,30,20,69,7,76]","[89,88,44,38,49,52,54,27,108,125,28,75,48,126]",13m 112237p 2456s 5z,r5679m 34p 13777s 17z,1223689m 99p 289s 4z,78m 1344r55p 1r55s 155z,2,2,2,,0
20260403195345_0100_017,20260403195345_0100,20260403195345,0100,0,パシフィック,35,9m,tsumogiri,1775213822,3357.251,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,124,35]","[99,82,45,111,24,22,98,72,132,96,50,16,33]","[105,123,11,70,34,5,101,3,30,20,69,7,76]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",139m 112237p 2456s 5z,r5679m 34p 13777s 17z,1223689m 99p 289s 4z,78m 1344r55p 1r55s 15z,2,2,4,,0
20260403195345_0100_018,20260403195345_0100,20260403195345,0100,1,クニエ,132,7z,tedashi,1775213827,5074.909,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,124]","[99,82,45,111,24,22,98,72,132,96,50,16,33,107]","[105,123,11,70,34,5,101,3,30,20,69,7,76]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",13m 112237p 2456s 5z,r5679m 34p 137779s 17z,1223689m 99p 289s 4z,78m 1344r55p 1r55s 15z,2,2,5,,0
20260403195345_0100_019,20260403195345_0100,20260403195345,0100,2,Matchi,55,5p,risekichu_hokan_tsumogiri,1775213829,1812.343,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,124]","[99,82,45,111,24,22,98,72,96,50,16,33,107]","[105,123,11,70,34,5,101,3,30,20,69,7,76,55]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",13m 112237p 2456s 5z,r5679m 34p 137779s 1z,1223689m 599p 289s 4z,78m 1344r55p 1r55s 15z,3,3,4,,0
20260403195345_0100_020,20260403195345_0100,20260403195345,0100,3,NoName,12,4m,risekichu_hokan_tsumogiri,1775213829,0.0,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,124]","[99,82,45,111,24,22,98,72,96,50,16,33,107]","[105,123,11,70,34,5,101,3,30,20,69,7,76]","[89,88,44,38,49,52,54,27,108,125,28,75,48,12]",13m 112237p 2456s 5z,r5679m 34p 137779s 1z,1223689m 99p 289s 4z,478m 1344r55p 1r55s 15z,3,3,3,,0
20260403195345_0100_021,20260403195345_0100,20260403195345,0100,0,パシフィック,124,5z,tedashi,1775213832,3170.018,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,124,18]","[99,82,45,111,24,22,98,72,96,50,16,33,107]","[105,123,11,70,34,5,101,3,30,20,69,7,76]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",135m 112237p 2456s 5z,r5679m 34p 137779s 1z,1223689m 99p 289s 4z,78m 1344r55p 1r55s 15z,2,2,4,,0
20260403195345_0100_022,20260403195345_0100,20260403195345,0100,1,クニエ,71,9p,risekichu_hokan_tsumogiri,1775213835,2863.224,,3,2402.588,"[9,37,2,41,92,90,86,43,46,61,36,78,18]","[99,82,45,111,24,22,98,72,96,50,16,33,107,71]","[105,123,11,70,34,5,101,3,30,20,69,7,76]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",135m 112237p 2456s,r5679m 349p 137779s 1z,1223689m 99p 289s 4z,78m 1344r55p 1r55s 15z,2,2,5,,0
20260403195345_0100_023,20260403195345_0100,20260403195345,0100,2,Matchi,118,3z,risekichu_hokan_tsumogiri,1775213841,4020.87,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,18]","[99,82,45,111,24,22,98,72,96,50,16,33,107]","[105,123,11,70,34,5,101,3,30,20,69,7,76,118]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",135m 112237p 2456s,r5679m 34p 137779s 1z,1223689m 99p 289s 34z,78m 1344r55p 1r55s 15z,3,3,4,,0
20260403195345_0100_024,20260403195345_0100,20260403195345,0100,3,NoName,106,9s,risekichu_hokan_tsumogiri,1775213841,0.0,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,18]","[99,82,45,111,24,22,98,72,96,50,16,33,107]","[105,123,11,70,34,5,101,3,30,20,69,7,76]","[89,88,44,38,49,52,54,27,108,125,28,75,48,106]",135m 112237p 2456s,r5679m 34p 137779s 1z,1223689m 99p 289s 4z,78m 1344r55p 1r559s 15z,3,3,3,,0
20260403195345_0100_025,20260403195345_0100,20260403195345,0100,0,パシフィック,18,5m,tedashi,1775213845,3568.738,,3,1785.033,"[9,37,2,41,92,90,86,43,46,61,36,78,18,97]","[99,82,45,111,24,22,98,72,96,50,16,33,107]","[105,123,11,70,34,5,101,3,30,20,69,7,76]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",135m 112237p 24567s,r5679m 34p 137779s 1z,1223689m 99p 289s 4z,78m 1344r55p 1r55s 15z,2,2,4,,0
20260403195345_0100_026,20260403195345_0100,20260403195345,0100,1,クニエ,111,1z,tedashi,1775213853,6827.574,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,97]","[99,82,45,111,24,22,98,72,96,50,16,33,107,77]","[105,123,11,70,34,5,101,3,30,20,69,7,76]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",13m 112237p 24567s,r5679m 34p 1237779s 1z,1223689m 99p 289s 4z,78m 1344r55p 1r55s 15z,1,1,5,,0
20260403195345_0100_027,20260403195345_0100,20260403195345,0100,2,Matchi,123,4z,tedashi,1775213856,2855.244,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,97]","[99,82,45,24,22,98,72,96,50,16,33,107,77]","[105,123,11,70,34,5,101,3,30,20,69,7,76,81]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",13m 112237p 24567s,r5679m 34p 1237779s,1223689m 99p 2389s 4z,78m 1344r55p 1r55s 15z,2,2,4,,0
20260403195345_0100_028,20260403195345_0100,20260403195345,0100,3,NoName,115,2z,risekichu_hokan_tsumogiri,1775213856,0.0,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,97]","[99,82,45,24,22,98,72,96,50,16,33,107,77]","[105,11,70,34,5,101,3,30,20,69,7,76,81]","[89,88,44,38,49,52,54,27,108,125,28,75,48,115]",13m 112237p 24567s,r5679m 34p 1237779s,1223689m 99p 2389s,78m 1344r55p 1r55s 125z,3,3,3,,0
20260403195345_0100_029,20260403195345_0100,20260403195345,0100,0,パシフィック,21,6m,tsumogiri,1775213863,7151.613,,3,2583.895,"[9,37,2,41,92,90,86,43,46,61,36,78,97,21]","[99,82,45,24,22,98,72,96,50,16,33,107,77]","[105,11,70,34,5,101,3,30,20,69,7,76,81]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",136m 112237p 24567s,r5679m 34p 1237779s,1223689m 99p 2389s,78m 1344r55p 1r55s 15z,2,2,4,,0
20260403195345_0100_030,20260403195345_0100,20260403195345,0100,1,クニエ,23,6m,risekichu_hokan_tsumogiri,1775213869,3126.448,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,97]","[99,82,45,24,22,98,72,96,50,16,33,107,77,23]","[105,11,70,34,5,101,3,30,20,69,7,76,81]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",13m 112237p 24567s,r56679m 34p 1237779s,1223689m 99p 2389s,78m 1344r55p 1r55s 15z,1,1,4,,0
20260403195345_0100_031,20260403195345_0100,20260403195345,0100,2,Matchi,30,8m,tedashi,1775213873,4015.494,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,97]","[99,82,45,24,22,98,72,96,50,16,33,107,77]","[105,11,70,34,5,101,3,30,20,69,7,76,81,8]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",13m 112237p 24567s,r5679m 34p 1237779s,12233689m 99p 2389s,78m 1344r55p 1r55s 15z,2,2,3,,0
20260403195345_0100_032,20260403195345_0100,20260403195345,0100,3,NoName,42,2p,risekichu_hokan_tsumogiri,1775213873,0.0,,3,1379.189,"[9,37,2,41,92,90,86,43,46,61,36,78,97]","[99,82,45,24,22,98,72,96,50,16,33,107,77]","[105,11,70,34,5,101,3,20,69,7,76,81,8]","[89,88,44,38,49,52,54,27,108,125,28,75,48,42]",13m 112237p 24567s,r5679m 34p 1237779s,1223369m 99p 2389s,78m 12344r55p 1r55s 15z,2,2,3,,0
20260403195345_0100_033,20260403195345_0100,20260403195345,0100,0,パシフィック,61,7p,tedashi,1775213889,14707.038,,0,,"[9,37,2,41,92,90,86,43,46,61,36,78,97,4]","[99,82,45,24,22,98,72,96,50,16,33,107,77]","[105,11,70,34,5,101,3,20,69,7,76,81,8]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",123m 112237p 24567s,r5679m 34p 1237779s,1223369m 99p 2389s,78m 1344r55p 1r55s 15z,1,1,4,,0
20260403195345_0100_034,20260403195345_0100,20260403195345,0100,1,クニエ,107,9s,tedashi,1775213894,4642.428,,0,,"[9,37,2,41,92,90,86,43,46,36,78,97,4]","[99,82,45,24,22,98,72,96,50,16,33,107,77,29]","[105,11,70,34,5,101,3,20,69,7,76,81,8]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",123m 11223p 24567s,r56789m 34p 1237779s,1223369m 99p 2389s,78m 1344r55p 1r55s 15z,1,1,5,,0
20260403195345_0100_035,20260403195345_0100,20260403195345,0100,2,Matchi,20,6m,tedashi,1775213895,1629.692,,0,,"[9,37,2,41,92,90,86,43,46,36,78,97,4]","[99,82,45,24,22,98,72,96,50,16,33,77,29]","[105,11,70,34,5,101,3,20,69,7,76,81,8,100]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",123m 11223p 24567s,r56789m 34p 123777s,1223369m 99p 23889s,78m 1344r55p 1r55s 15z,2,2,2,,0
20260403195345_0100_036,20260403195345_0100,20260403195345,0100,3,NoName,62,7p,risekichu_hokan_tsumogiri,1775213895,0.0,,0,,"[9,37,2,41,92,90,86,43,46,36,78,97,4]","[99,82,45,24,22,98,72,96,50,16,33,77,29]","[105,11,70,34,5,101,3,69,7,76,81,8,100]","[89,88,44,38,49,52,54,27,108,125,28,75,48,62]",123m 11223p 24567s,r56789m 34p 123777s,122339m 99p 23889s,78m 1344r557p 1r55s 15z,3,3,3,,0
20260403195345_0100_037,20260403195345_0100,20260403195345,0100,0,パシフィック,6,2m,tsumogiri,1775213899,3414.25,,3,2546.791,"[9,37,2,41,92,90,86,43,46,36,78,97,4,6]","[99,82,45,24,22,98,72,96,50,16,33,77,29]","[105,11,70,34,5,101,3,69,7,76,81,8,100]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",1223m 11223p 24567s,r56789m 34p 123777s,122339m 99p 23889s,78m 1344r55p 1r55s 15z,1,1,3,,0
20260403195345_0100_038,20260403195345_0100,20260403195345,0100,1,クニエ,93,6s,risekichu_hokan_tsumogiri,1775213910,8661.194,,0,,"[9,37,2,41,92,90,86,43,46,36,78,97,4]","[99,82,45,24,22,98,72,96,50,16,33,77,29,93]","[105,11,70,34,5,101,3,69,7,76,81,8,100]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",123m 11223p 24567s,r56789m 34p 1236777s,122339m 99p 23889s,78m 1344r55p 1r55s 15z,1,1,5,,0
20260403195345_0100_039,20260403195345_0100,20260403195345,0100,2,Matchi,101,8s,tedashi,1775213914,3551.386,,0,,"[9,37,2,41,92,90,86,43,46,36,78,97,4]","[99,82,45,24,22,98,72,96,50,16,33,77,29]","[105,11,70,34,5,101,3,69,7,76,81,8,100,13]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",123m 11223p 24567s,r56789m 34p 123777s,1223349m 99p 23889s,78m 1344r55p 1r55s 15z,1,1,2,,0
20260403195345_0100_040,20260403195345_0100,20260403195345,0100,3,NoName,122,4z,risekichu_hokan_tsumogiri,1775213914,0.0,,0,,"[9,37,2,41,92,90,86,43,46,36,78,97,4]","[99,82,45,24,22,98,72,96,50,16,33,77,29]","[105,11,70,34,5,3,69,7,76,81,8,100,13]","[89,88,44,38,49,52,54,27,108,125,28,75,48,122]",123m 11223p 24567s,r56789m 34p 123777s,1223349m 99p 2389s,78m 1344r55p 1r55s 145z,3,3,3,,0
20260403195345_0100_041,20260403195345_0100,20260403195345,0100,0,パシフィック,78,2s,tedashi,1775213918,4287.613,,3,2786.252,"[9,37,2,41,92,90,86,43,46,36,78,97,4,0]","[99,82,45,24,22,98,72,96,50,16,33,77,29]","[105,11,70,34,5,3,69,7,76,81,8,100,13]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",1123m 11223p 24567s,r56789m 34p 123777s,1223349m 99p 2389s,78m 1344r55p 1r55s 15z,1,1,3,,0
20260403195345_0100_042,20260403195345_0100,20260403195345,0100,1,クニエ,99,7s,tedashi,1775213928,5419.621,1613.137,3,5122.74,"[9,37,2,41,92,90,86,43,46,36,97,4,0]","[99,82,45,24,22,98,72,96,50,16,33,77,29,14]","[105,11,70,34,5,3,69,7,76,81,8,100,13]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",1123m 11223p 4567s,4r56789m 34p 123777s,1223349m 99p 2389s,78m 1344r55p 1r55s 15z,0,0,5,25p,0
20260403195345_0100_043,20260403195345_0100,20260403195345,0100,2,Matchi,116,3z,risekichu_hokan_tsumogiri,1775213934,1232.193,,0,,"[9,37,2,41,92,90,86,43,46,36,97,4,0]","[82,45,24,22,98,72,96,50,16,33,77,29,14]","[105,11,70,34,5,3,69,7,76,81,8,100,13,116]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",1123m 11223p 4567s,4r56789m 34p 12377s,1223349m 99p 2389s 3z,78m 1344r55p 1r55s 15z,1,1,3,,0
20260403195345_0100_044,20260403195345_0100,20260403195345,0100,3,NoName,103,8s,risekichu_hokan_tsumogiri,1775213934,0.0,,3,1392.914,"[9,37,2,41,92,90,86,43,46,36,97,4,0]","[82,45,24,22,98,72,96,50,16,33,77,29,14]","[105,11,70,34,5,3,69,7,76,81,8,100,13]","[89,88,44,38,49,52,54,27,108,125,28,75,48,103]",1123m 11223p 4567s,4r56789m 34p 12377s,1223349m 99p 2389s,78m 1344r55p 1r558s 15z,3,3,3,,0
20260403195345_0100_045,20260403195345_0100,20260403195345,0100,0,パシフィック,67,8p,tsumogiri,1775213937,1289.049,,0,,"[9,37,2,41,92,90,86,43,46,36,97,4,0,67]","[82,45,24,22,98,72,96,50,16,33,77,29,14]","[105,11,70,34,5,3,69,7,76,81,8,100,13]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",1123m 112238p 4567s,4r56789m 34p 12377s,1223349m 99p 2389s,78m 1344r55p 1r55s 15z,1,1,3,,0
20260403195345_0100_046,20260403195345_0100,20260403195345,0100,1,クニエ,120,4z,risekichu_hokan_tsumogiri,1775213937,791.171,,0,,"[9,37,2,41,92,90,86,43,46,36,97,4,0]","[82,45,24,22,98,72,96,50,16,33,77,29,14,120]","[105,11,70,34,5,3,69,7,76,81,8,100,13]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",1123m 11223p 4567s,4r56789m 34p 12377s 4z,1223349m 99p 2389s,78m 1344r55p 1r55s 15z,0,0,5,25p,0
20260403195345_0100_047,20260403195345_0100,20260403195345,0100,2,Matchi,134,7z,risekichu_hokan_tsumogiri,1775213941,3310.159,,0,,"[9,37,2,41,92,90,86,43,46,36,97,4,0]","[82,45,24,22,98,72,96,50,16,33,77,29,14]","[105,11,70,34,5,3,69,7,76,81,8,100,13,134]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",1123m 11223p 4567s,4r56789m 34p 12377s,1223349m 99p 2389s 7z,78m 1344r55p 1r55s 15z,1,1,3,,0
20260403195345_0100_048,20260403195345_0100,20260403195345,0100,3,NoName,26,7m,risekichu_hokan_tsumogiri,1775213941,0.0,,0,,"[9,37,2,41,92,90,86,43,46,36,97,4,0]","[82,45,24,22,98,72,96,50,16,33,77,29,14]","[105,11,70,34,5,3,69,7,76,81,8,100,13]","[89,88,44,38,49,52,54,27,108,125,28,75,48,26]",1123m 11223p 4567s,4r56789m 34p 12377s,1223349m 99p 2389s,778m 1344r55p 1r55s 15z,2,3,2,,1
20260403195345_0100_049,20260403195345_0100,20260403195345,0100,0,パシフィック,0,1m,tedashi,1775213946,4794.94,,0,,"[9,37,2,41,92,90,86,43,46,36,97,4,0,40]","[82,45,24,22,98,72,96,50,16,33,77,29,14]","[105,11,70,34,5,3,69,7,76,81,8,100,13]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",1123m 112223p 4567s,4r56789m 34p 12377s,1223349m 99p 2389s,78m 1344r55p 1r55s 15z,1,1,3,,0
20260403195345_0100_050,20260403195345_0100,20260403195345,0100,1,クニエ,117,3z,risekichu_hokan_tsumogiri,1775213946,879.423,,0,,"[9,37,2,41,92,90,86,43,46,36,97,4,40]","[82,45,24,22,98,72,96,50,16,33,77,29,14,117]","[105,11,70,34,5,3,69,7,76,81,8,100,13]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",123m 112223p 4567s,4r56789m 34p 12377s 3z,1223349m 99p 2389s,78m 1344r55p 1r55s 15z,0,0,5,25p,0
20260403195345_0100_051,20260403195345_0100,20260403195345,0100,2,Matchi,105,9s,tedashi,1775213952,5152.128,,0,,"[9,37,2,41,92,90,86,43,46,36,97,4,40]","[82,45,24,22,98,72,96,50,16,33,77,29,14]","[105,11,70,34,5,3,69,7,76,81,8,100,13,91]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",123m 112223p 4567s,4r56789m 34p 12377s,1223349m 99p 23589s,78m 1344r55p 1r55s 15z,1,1,3,,0
20260403195345_0100_052,20260403195345_0100,20260403195345,0100,3,NoName,129,6z,risekichu_hokan_tsumogiri,1775213952,0.0,,0,,"[9,37,2,41,92,90,86,43,46,36,97,4,40]","[82,45,24,22,98,72,96,50,16,33,77,29,14]","[11,70,34,5,3,69,7,76,81,8,100,13,91]","[89,88,44,38,49,52,54,27,108,125,28,75,48,129]",123m 112223p 4567s,4r56789m 34p 12377s,1223349m 99p 2358s,78m 1344r55p 1r55s 156z,3,3,3,,0
20260403195345_0100_053,20260403195345_0100,20260403195345,0100,0,パシフィック,17,5m,tsumogiri,1775213955,3871.289,,0,,"[9,37,2,41,92,90,86,43,46,36,97,4,40,17]","[82,45,24,22,98,72,96,50,16,33,77,29,14]","[11,70,34,5,3,69,7,76,81,8,100,13,91]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",1235m 112223p 4567s,4r56789m 34p 12377s,1223349m 99p 2358s,78m 1344r55p 1r55s 15z,1,1,4,,0
20260403195345_0100_054,20260403195345_0100,20260403195345,0100,1,クニエ,59,6p,risekichu_hokan_tsumogiri,1775213956,835.897,,0,,"[9,37,2,41,92,90,86,43,46,36,97,4,40]","[82,45,24,22,98,72,96,50,16,33,77,29,14,59]","[11,70,34,5,3,69,7,76,81,8,100,13,91]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",123m 112223p 4567s,4r56789m 346p 12377s,1223349m 99p 2358s,78m 1344r55p 1r55s 15z,0,0,5,25p,0
20260403195345_0100_055,20260403195345_0100,20260403195345,0100,2,Matchi,70,9p,tedashi,1775213960,3591.975,,0,,"[9,37,2,41,92,90,86,43,46,36,97,4,40]","[82,45,24,22,98,72,96,50,16,33,77,29,14]","[11,70,34,5,3,69,7,76,81,8,100,13,91,47]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",123m 112223p 4567s,4r56789m 34p 12377s,1223349m 399p 2358s,78m 1344r55p 1r55s 15z,2,2,3,,0
20260403195345_0100_056,20260403195345_0100,20260403195345,0100,3,NoName,25,7m,risekichu_hokan_tsumogiri,1775213960,0.0,,0,,"[9,37,2,41,92,90,86,43,46,36,97,4,40]","[82,45,24,22,98,72,96,50,16,33,77,29,14]","[11,34,5,3,69,7,76,81,8,100,13,91,47]","[89,88,44,38,49,52,54,27,108,125,28,75,48,25]",123m 112223p 4567s,4r56789m 34p 12377s,1223349m 39p 2358s,778m 1344r55p 1r55s 15z,2,3,2,,1
20260403195345_0100_057,20260403195345_0100,20260403195345,0100,0,パシフィック,86,4s,tedashi,1775213971,5375.922,5670.583,0,,"[9,37,2,41,92,90,86,43,46,36,97,4,40,51]","[82,45,24,22,98,72,96,50,16,33,77,29,14]","[11,34,5,3,69,7,76,81,8,100,13,91,47]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",123m 1122234p 4567s,4r56789m 34p 12377s,1223349m 39p 2358s,78m 1344r55p 1r55s 15z,0,0,4,125p,0
20260403195345_0100_058,20260403195345_0100,20260403195345,0100,1,クニエ,68,9p,risekichu_hokan_tsumogiri,1775213972,1443.948,,0,,"[9,37,2,41,92,90,43,46,36,97,4,40,51]","[82,45,24,22,98,72,96,50,16,33,77,29,14,68]","[11,34,5,3,69,7,76,81,8,100,13,91,47]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",123m 1122234p 567s,4r56789m 349p 12377s,1223349m 39p 2358s,78m 1344r55p 1r55s 15z,0,0,5,25p,0
20260403195345_0100_059,20260403195345_0100,20260403195345,0100,2,Matchi,69,9p,tedashi,1775213975,2551.096,,0,,"[9,37,2,41,92,90,43,46,36,97,4,40,51]","[82,45,24,22,98,72,96,50,16,33,77,29,14]","[11,34,5,3,69,7,76,81,8,100,13,91,47,10]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",123m 1122234p 567s,4r56789m 34p 12377s,12233349m 39p 2358s,78m 1344r55p 1r55s 15z,3,3,4,,0
20260403195345_0100_060,20260403195345_0100,20260403195345,0100,3,NoName,119,3z,risekichu_hokan_tsumogiri,1775213975,0.0,,0,,"[9,37,2,41,92,90,43,46,36,97,4,40,51]","[82,45,24,22,98,72,96,50,16,33,77,29,14]","[11,34,5,3,7,76,81,8,100,13,91,47,10]","[89,88,44,38,49,52,54,27,108,125,28,75,48,119]",123m 1122234p 567s,4r56789m 34p 12377s,12233349m 3p 2358s,78m 1344r55p 1r55s 135z,3,3,3,,0
20260403195345_0100_061,20260403195345_0100,20260403195345,0100,0,パシフィック,102,8s,tsumogiri,1775213977,1851.483,,0,,"[9,37,2,41,92,90,43,46,36,97,4,40,51,102]","[82,45,24,22,98,72,96,50,16,33,77,29,14]","[11,34,5,3,7,76,81,8,100,13,91,47,10]","[89,88,44,38,49,52,54,27,108,125,28,75,48]",123m 1122234p 5678s,4r56789m 34p 12377s,12233349m 3p 2358s,78m 1344r55p 1r55s 15z,0,0,4,125p,0
